date,open,highest,lowest,close,change,change_percentage,volume
14/03/2024,23950.0,23950.0,23400.0,23450.0,-400.0,-1.68,18358800
13/03/2024,23100.0,23850.0,23100.0,23850.0,750.0,3.25,15209700
12/03/2024,22900.0,23250.0,22750.0,23100.0,150.0,0.65,19120400
11/03/2024,23550.0,23600.0,22800.0,22950.0,-650.0,-2.75,34911300
08/03/2024,24500.0,24500.0,23600.0,23600.0,-800.0,-3.28,49382200
07/03/2024,24700.0,24800.0,24350.0,24400.0,-200.0,-0.81,19759000
06/03/2024,24600.0,25150.0,24350.0,24600.0,0.0,0.0,29870100
05/03/2024,24200.0,24650.0,24100.0,24600.0,400.0,1.65,22768900
04/03/2024,24100.0,24450.0,23750.0,24200.0,200.0,0.83,31949800
01/03/2024,24100.0,24150.0,23800.0,24000.0,-150.0,-0.62,20474600
29/02/2024,24500.0,24550.0,23950.0,24150.0,-250.0,-1.02,24034500
28/02/2024,24350.0,24550.0,24150.0,24400.0,150.0,0.62,19275500
27/02/2024,24050.0,24450.0,23850.0,24250.0,250.0,1.04,22906700
26/02/2024,23900.0,24050.0,23650.0,24000.0,100.0,0.42,21383500
23/02/2024,24000.0,24700.0,23750.0,23900.0,-50.0,-0.21,49051800
22/02/2024,24000.0,24100.0,23850.0,23950.0,-50.0,-0.21,14943900
21/02/2024,23850.0,24200.0,23700.0,24000.0,150.0,0.63,24984200
20/02/2024,23850.0,24100.0,23650.0,23850.0,-100.0,-0.42,20313600
19/02/2024,24000.0,24100.0,23600.0,23950.0,-50.0,-0.21,20952600
16/02/2024,24100.0,24100.0,23700.0,24000.0,-150.0,-0.62,16165200
15/02/2024,23700.0,24200.0,23550.0,24150.0,650.0,2.77,24091300
07/02/2024,23100.0,23700.0,23100.0,23500.0,450.0,1.95,21181800
06/02/2024,23000.0,23150.0,22950.0,23050.0,100.0,0.44,11519300
05/02/2024,21750.0,23150.0,21750.0,22950.0,1200.0,5.52,37093300
02/02/2024,21900.0,22000.0,21750.0,21750.0,-150.0,-0.68,15083600
01/02/2024,21700.0,21950.0,21600.0,21900.0,150.0,0.69,11396700
31/01/2024,22250.0,22250.0,21650.0,21750.0,-350.0,-1.58,27845100
30/01/2024,22150.0,22250.0,21850.0,22100.0,-50.0,-0.23,14352700
29/01/2024,22000.0,22450.0,22000.0,22150.0,150.0,0.68,15667000
26/01/2024,21900.0,22150.0,21900.0,22000.0,100.0,0.46,9493000
25/01/2024,21950.0,21950.0,21700.0,21900.0,0.0,0.0,14697100
24/01/2024,21850.0,22150.0,21800.0,21900.0,-50.0,-0.23,12689700
23/01/2024,22100.0,22350.0,21900.0,21950.0,-150.0,-0.68,15904700
22/01/2024,22300.0,22550.0,22000.0,22100.0,50.0,0.23,29129500
19/01/2024,21800.0,22150.0,21700.0,22050.0,350.0,1.61,21610300
18/01/2024,21400.0,21750.0,21300.0,21700.0,200.0,0.93,23623500
17/01/2024,21600.0,21800.0,21300.0,21500.0,0.0,0.0,20484100
16/01/2024,21450.0,21500.0,21150.0,21500.0,50.0,0.23,17491400
15/01/2024,21500.0,21900.0,21400.0,21450.0,100.0,0.47,25082400
12/01/2024,20500.0,21550.0,20400.0,21350.0,700.0,3.39,45903400
11/01/2024,20900.0,21100.0,20500.0,20650.0,-250.0,-1.2,24683900
10/01/2024,20850.0,21150.0,20650.0,20900.0,50.0,0.24,24684700
09/01/2024,20750.0,20900.0,20500.0,20850.0,150.0,0.72,19794000
08/01/2024,20600.0,20850.0,20400.0,20700.0,200.0,0.98,20147300
05/01/2024,20100.0,20500.0,20100.0,20500.0,400.0,1.99,22517200
04/01/2024,19150.0,20450.0,19150.0,20100.0,950.0,4.96,49414900
03/01/2024,18750.0,19200.0,18700.0,19150.0,300.0,1.59,13854700
02/01/2024,18700.0,19000.0,18650.0,18850.0,200.0,1.07,13785400
29/12/2023,18600.0,18850.0,18550.0,18650.0,100.0,0.54,13814600
28/12/2023,18400.0,18600.0,18350.0,18550.0,150.0,0.82,9880100
27/12/2023,18500.0,18500.0,18350.0,18400.0,-50.0,-0.27,5784500
26/12/2023,18400.0,18500.0,18300.0,18450.0,50.0,0.27,4260100
25/12/2023,18350.0,18550.0,18300.0,18400.0,100.0,0.55,6586700
22/12/2023,18150.0,18450.0,18100.0,18300.0,150.0,0.83,8546800
21/12/2023,18100.0,18150.0,18000.0,18150.0,0.0,0.0,3981300
20/12/2023,18150.0,18200.0,18050.0,18150.0,0.0,0.0,3086000
19/12/2023,18000.0,18200.0,17950.0,18150.0,150.0,0.83,5896500
18/12/2023,18050.0,18150.0,17950.0,18000.0,-50.0,-0.28,5275400
15/12/2023,18050.0,18200.0,18000.0,18050.0,0.0,0.0,5540900
14/12/2023,18150.0,18200.0,18000.0,18050.0,0.0,0.0,5301300
13/12/2023,18250.0,18350.0,18050.0,18050.0,-200.0,-1.1,7175500
12/12/2023,18150.0,18250.0,18100.0,18250.0,100.0,0.55,4876200
11/12/2023,18200.0,18250.0,18050.0,18150.0,-50.0,-0.27,4875100
08/12/2023,18250.0,18350.0,18150.0,18200.0,-50.0,-0.27,7469400
07/12/2023,18150.0,18350.0,18050.0,18250.0,150.0,0.83,13916000
06/12/2023,18050.0,18150.0,18000.0,18100.0,50.0,0.28,7014600
05/12/2023,18050.0,18100.0,17950.0,18050.0,0.0,0.0,6116600
04/12/2023,17800.0,18100.0,17800.0,18050.0,250.0,1.4,17334900
01/12/2023,17850.0,17850.0,17700.0,17800.0,0.0,0.0,4410300
30/11/2023,17850.0,17950.0,17750.0,17800.0,-50.0,-0.28,5666600
29/11/2023,17800.0,17900.0,17700.0,17850.0,0.0,0.0,5445800
28/11/2023,17600.0,17900.0,17450.0,17850.0,250.0,1.42,6648000
27/11/2023,17850.0,17950.0,17550.0,17600.0,-250.0,-1.4,7109700
24/11/2023,17900.0,18000.0,17600.0,17850.0,-50.0,-0.28,8018700
23/11/2023,18100.0,18150.0,17900.0,17900.0,-150.0,-0.83,7027300
22/11/2023,18150.0,18150.0,17950.0,18050.0,-50.0,-0.28,7610300
21/11/2023,18200.0,18250.0,17950.0,18100.0,100.0,0.56,5856100
20/11/2023,17750.0,18250.0,17750.0,18000.0,-200.0,-1.1,8981200
17/11/2023,18600.0,18600.0,17900.0,18200.0,-300.0,-1.62,13289500
16/11/2023,18450.0,18550.0,18350.0,18500.0,-50.0,-0.27,5071800
15/11/2023,18700.0,18750.0,18450.0,18550.0,100.0,0.54,13588700
14/11/2023,18150.0,18650.0,18150.0,18450.0,350.0,1.93,13834400
13/11/2023,18000.0,18150.0,17850.0,18100.0,100.0,0.56,6653200
10/11/2023,18200.0,18400.0,17950.0,18000.0,-350.0,-1.91,12805000
09/11/2023,18400.0,18500.0,18250.0,18350.0,0.0,0.0,9726700
08/11/2023,17800.0,18400.0,17700.0,18350.0,550.0,3.09,10717500
07/11/2023,17950.0,18000.0,17700.0,17800.0,-150.0,-0.84,4536900
06/11/2023,17600.0,18000.0,17550.0,17950.0,550.0,3.16,8669400
03/11/2023,17800.0,17850.0,17400.0,17400.0,-300.0,-1.69,11866000
02/11/2023,17350.0,17750.0,17300.0,17700.0,500.0,2.91,6927200
01/11/2023,17200.0,17300.0,17100.0,17200.0,100.0,0.58,5320800
31/10/2023,17200.0,17300.0,16950.0,17100.0,100.0,0.59,6590100
30/10/2023,17250.0,17450.0,17000.0,17000.0,-450.0,-2.58,3338400
27/10/2023,17250.0,17500.0,17150.0,17450.0,250.0,1.45,9068900
26/10/2023,17650.0,17650.0,17050.0,17200.0,-600.0,-3.37,12351800
25/10/2023,17950.0,18050.0,17800.0,17800.0,-100.0,-0.56,4493500
24/10/2023,17800.0,18000.0,17750.0,17900.0,100.0,0.56,4385200
23/10/2023,17950.0,18000.0,17700.0,17800.0,-150.0,-0.84,3717700
20/10/2023,17650.0,18000.0,17500.0,17950.0,300.0,1.7,5181500
19/10/2023,17750.0,17900.0,17600.0,17650.0,-100.0,-0.56,5647000
18/10/2023,18100.0,18200.0,17600.0,17750.0,-350.0,-1.93,10950900
17/10/2023,18300.0,18450.0,18100.0,18100.0,-100.0,-0.55,5442800
16/10/2023,18450.0,18450.0,18200.0,18200.0,-250.0,-1.36,5461500
13/10/2023,18300.0,18500.0,18250.0,18450.0,100.0,0.54,5817700
12/10/2023,18500.0,18550.0,18350.0,18350.0,-150.0,-0.81,5444000
11/10/2023,18400.0,18500.0,18300.0,18500.0,50.0,0.27,4804600
10/10/2023,18400.0,18550.0,18350.0,18450.0,150.0,0.82,7369700
09/10/2023,18150.0,18300.0,18000.0,18300.0,150.0,0.83,11157200
06/10/2023,18050.0,18200.0,17950.0,18150.0,100.0,0.55,4861600
05/10/2023,18200.0,18300.0,18000.0,18050.0,-100.0,-0.55,7416600
04/10/2023,18050.0,18250.0,17950.0,18150.0,100.0,0.55,7412300
03/10/2023,18400.0,18500.0,18000.0,18050.0,-550.0,-2.96,11258300
02/10/2023,18550.0,18700.0,18400.0,18600.0,100.0,0.54,4522900
29/09/2023,18500.0,18650.0,18500.0,18500.0,0.0,0.0,4152200
28/09/2023,18350.0,18550.0,18200.0,18500.0,0.0,0.0,6705800
27/09/2023,18150.0,18500.0,18150.0,18500.0,250.0,1.37,8671600
26/09/2023,18150.0,18450.0,18100.0,18250.0,150.0,0.83,11092100
25/09/2023,18700.0,18750.0,18100.0,18100.0,-600.0,-3.21,13427000
22/09/2023,18750.0,18800.0,18300.0,18700.0,-250.0,-1.32,18963000
21/09/2023,19200.0,19350.0,18850.0,18950.0,-250.0,-1.3,12591900
20/09/2023,19050.0,19200.0,18950.0,19200.0,200.0,1.05,8913100
19/09/2023,19150.0,19200.0,18900.0,19000.0,-150.0,-0.78,11543100
18/09/2023,19400.0,19400.0,19000.0,19150.0,-250.0,-1.29,11785300
15/09/2023,19200.0,19700.0,19100.0,19400.0,250.0,1.31,26331800
14/09/2023,19100.0,19350.0,19000.0,19150.0,100.0,0.52,14933100
13/09/2023,19300.0,19350.0,18900.0,19050.0,-200.0,-1.04,13465900
12/09/2023,18850.0,19250.0,18750.0,19250.0,500.0,2.67,10919700
11/09/2023,19350.0,19350.0,18750.0,18750.0,-350.0,-1.83,15039500
08/09/2023,19300.0,19350.0,19100.0,19100.0,-200.0,-1.04,11166600
07/09/2023,19250.0,19600.0,19150.0,19300.0,50.0,0.26,22260900
06/09/2023,19200.0,19250.0,18900.0,19250.0,100.0,0.52,13817100
05/09/2023,18600.0,19250.0,18550.0,19150.0,650.0,3.51,21471900
31/08/2023,18400.0,18550.0,18400.0,18500.0,100.0,0.54,6532600
30/08/2023,18300.0,18500.0,18250.0,18400.0,150.0,0.82,6958400
29/08/2023,18250.0,18350.0,18150.0,18250.0,50.0,0.27,9455200
28/08/2023,18250.0,18300.0,18050.0,18200.0,100.0,0.55,7012700
25/08/2023,18200.0,18200.0,18100.0,18100.0,-150.0,-0.82,4769800
24/08/2023,18100.0,18350.0,18000.0,18250.0,250.0,1.39,6694700
23/08/2023,18300.0,18300.0,18000.0,18000.0,-200.0,-1.1,5796400
22/08/2023,18300.0,18300.0,17750.0,18200.0,50.0,0.28,8055700
21/08/2023,18000.0,18350.0,17850.0,18150.0,50.0,0.28,9217300
18/08/2023,18800.0,18800.0,17900.0,18100.0,-750.0,-3.98,22006600
17/08/2023,19000.0,19000.0,18850.0,18850.0,-150.0,-0.79,7913000
16/08/2023,18900.0,19200.0,18800.0,19000.0,50.0,0.26,9752400
15/08/2023,18950.0,19000.0,18800.0,18950.0,0.0,0.0,5612500
14/08/2023,18950.0,19100.0,18750.0,18950.0,50.0,0.26,8091000
11/08/2023,19000.0,19050.0,18650.0,18900.0,0.0,0.0,8673900
10/08/2023,19200.0,19200.0,18900.0,18900.0,-250.0,-1.31,9206500
09/08/2023,19200.0,19250.0,19000.0,19150.0,-50.0,-0.26,10704200
08/08/2023,19500.0,19500.0,19150.0,19200.0,-150.0,-0.78,9235400
07/08/2023,19150.0,19400.0,19050.0,19350.0,350.0,1.84,15213700
04/08/2023,18850.0,19150.0,18800.0,19000.0,150.0,0.8,14888400
03/08/2023,18950.0,19100.0,18800.0,18850.0,-50.0,-0.26,11080500
02/08/2023,18850.0,18950.0,18750.0,18900.0,50.0,0.27,6157300
01/08/2023,18900.0,19350.0,18850.0,18850.0,0.0,0.0,14322700
31/07/2023,18850.0,18900.0,18700.0,18850.0,150.0,0.8,9975800
28/07/2023,18550.0,18700.0,18550.0,18700.0,100.0,0.54,7023300
27/07/2023,18750.0,18800.0,18500.0,18600.0,-150.0,-0.8,9462200
26/07/2023,18800.0,18850.0,18650.0,18750.0,-50.0,-0.27,5932000
25/07/2023,18750.0,19100.0,18700.0,18800.0,50.0,0.27,9542500
24/07/2023,18650.0,18750.0,18600.0,18650.0,0.0,0.0,3333800
21/07/2023,18550.0,18650.0,18400.0,18650.0,200.0,1.08,8385700
20/07/2023,18400.0,18500.0,18300.0,18450.0,50.0,0.27,6450600
19/07/2023,18600.0,18700.0,18400.0,18400.0,-200.0,-1.08,11684700
18/07/2023,18600.0,18650.0,18450.0,18600.0,0.0,0.0,7522800
17/07/2023,18750.0,18850.0,18500.0,18600.0,-50.0,-0.27,11006300
14/07/2023,18650.0,18750.0,18500.0,18600.0,300.0,1.63,18525700
13/07/2023,18304.0,18478.0,18173.0,18347.0,100.0,0.48,17942000
12/07/2023,18434.0,18521.0,18173.0,18260.0,-200.0,-0.94,13135300
11/07/2023,18043.0,18434.0,18043.0,18434.0,450.0,2.17,17390600
10/07/2023,17913.0,18130.0,17869.0,18043.0,300.0,1.47,16827801
07/07/2023,17565.0,17782.0,17478.0,17782.0,250.0,1.24,11916900
06/07/2023,17782.0,17869.0,17521.0,17565.0,-200.0,-0.98,16187700
05/07/2023,17826.0,17956.0,17652.0,17739.0,50.0,0.25,13153200
04/07/2023,17565.0,17695.0,17478.0,17695.0,150.0,0.74,7677800
03/07/2023,17652.0,17695.0,17478.0,17565.0,0.0,0.0,11070600
30/06/2023,17652.0,17739.0,17521.0,17565.0,-100.0,-0.49,6684900
29/06/2023,18000.0,18000.0,17652.0,17652.0,-400.0,-1.93,15209725
28/06/2023,17565.0,18086.0,17478.0,18000.0,600.0,2.99,22470400
27/06/2023,17608.0,17652.0,17391.0,17478.0,-100.0,-0.5,14140400
26/06/2023,17565.0,17869.0,17347.0,17565.0,0.0,0.0,14883301
23/06/2023,17521.0,17652.0,17434.0,17565.0,300.0,1.51,12309000
22/06/2023,17478.0,17695.0,17304.0,17304.0,50.0,0.25,14809200
21/06/2023,17130.0,17260.0,17086.0,17260.0,200.0,1.02,7195400
20/06/2023,17043.0,17086.0,16913.0,17086.0,100.0,0.51,6536901
19/06/2023,17130.0,17217.0,17000.0,17000.0,-150.0,-0.76,7035800
16/06/2023,17260.0,17565.0,17130.0,17130.0,0.0,0.0,13940800
15/06/2023,17173.0,17260.0,17086.0,17130.0,-50.0,-0.25,9499700
14/06/2023,17478.0,17565.0,17173.0,17173.0,-50.0,-0.25,11140301
13/06/2023,17302.0,17302.0,17090.0,17217.0,-50.0,-0.25,12044200
12/06/2023,17217.0,17302.0,16962.0,17259.0,100.0,0.49,9203801
09/06/2023,17047.0,17174.0,16962.0,17174.0,250.0,1.25,11339900
08/06/2023,17259.0,17344.0,16962.0,16962.0,-350.0,-1.72,15719000
07/06/2023,17344.0,17429.0,17174.0,17259.0,-100.0,-0.49,14154400
06/06/2023,16878.0,17344.0,16793.0,17344.0,650.0,3.28,23028300
05/06/2023,16878.0,17047.0,16750.0,16793.0,100.0,0.51,20459500
02/06/2023,16199.0,16835.0,16157.0,16708.0,900.0,4.79,35290200
01/06/2023,15775.0,15945.0,15733.0,15945.0,200.0,1.08,8836200
31/05/2023,15945.0,15987.0,15775.0,15775.0,-150.0,-0.8,6943600
30/05/2023,15945.0,15987.0,15817.0,15902.0,0.0,0.0,6666200
29/05/2023,15775.0,15902.0,15690.0,15902.0,300.0,1.63,7150700
26/05/2023,15690.0,15690.0,15605.0,15648.0,0.0,0.0,3984600
25/05/2023,15775.0,15775.0,15648.0,15648.0,-150.0,-0.81,5104646
24/05/2023,15945.0,15987.0,15733.0,15775.0,-150.0,-0.8,5545301
23/05/2023,16029.0,16114.0,15860.0,15902.0,-100.0,-0.53,7433100
22/05/2023,15860.0,16029.0,15817.0,15987.0,200.0,1.07,8257101
19/05/2023,15775.0,15860.0,15733.0,15817.0,50.0,0.27,4033700
18/05/2023,15733.0,15817.0,15648.0,15775.0,150.0,0.81,6659500
17/05/2023,15902.0,15945.0,15648.0,15648.0,-350.0,-1.86,9396300
16/05/2023,15987.0,16072.0,15860.0,15945.0,-50.0,-0.27,9973100
15/05/2023,15902.0,16199.0,15860.0,15987.0,200.0,1.07,17871400
12/05/2023,15733.0,15817.0,15605.0,15817.0,150.0,0.81,7380900
11/05/2023,15775.0,15817.0,15648.0,15690.0,0.0,0.0,7649700
10/05/2023,15521.0,15690.0,15478.0,15690.0,200.0,1.09,6878501
09/05/2023,15521.0,15563.0,15436.0,15521.0,50.0,0.27,6005600
08/05/2023,15436.0,15521.0,15393.0,15478.0,150.0,0.83,6848072
05/05/2023,15436.0,15478.0,15351.0,15351.0,-100.0,-0.55,11368514
04/05/2023,15563.0,15648.0,15393.0,15436.0,-250.0,-1.36,7433344
28/04/2023,15690.0,15733.0,15563.0,15648.0,50.0,0.27,7025800
27/04/2023,15605.0,15648.0,15521.0,15605.0,50.0,0.27,3784300
26/04/2023,15478.0,15563.0,15351.0,15563.0,100.0,0.55,8983800
25/04/2023,15605.0,15605.0,15393.0,15478.0,0.0,0.0,6939900
24/04/2023,15309.0,15521.0,15266.0,15478.0,200.0,1.11,5704600
21/04/2023,15393.0,15478.0,15309.0,15309.0,-100.0,-0.55,6895800
20/04/2023,15351.0,15436.0,15309.0,15393.0,50.0,0.28,4112400
19/04/2023,15478.0,15521.0,15351.0,15351.0,-50.0,-0.28,4157200
18/04/2023,15563.0,15605.0,15309.0,15393.0,-100.0,-0.55,6258860
17/04/2023,15436.0,15563.0,15393.0,15478.0,-50.0,-0.27,6097900
14/04/2023,15775.0,15860.0,15521.0,15521.0,-250.0,-1.35,9155600
13/04/2023,15860.0,15902.0,15690.0,15733.0,-150.0,-0.8,6852000
12/04/2023,15945.0,15945.0,15733.0,15860.0,-50.0,-0.27,8305100
11/04/2023,15775.0,15945.0,15648.0,15902.0,150.0,0.81,6636900
10/04/2023,15860.0,16114.0,15775.0,15775.0,0.0,0.0,13676100
07/04/2023,15690.0,15775.0,15563.0,15775.0,100.0,0.54,8543700
06/04/2023,15987.0,16029.0,15690.0,15690.0,-300.0,-1.6,12504800
05/04/2023,15902.0,15987.0,15775.0,15945.0,50.0,0.27,9890300
04/04/2023,15902.0,15945.0,15775.0,15902.0,50.0,0.27,11713000
03/04/2023,15690.0,15860.0,15605.0,15860.0,450.0,2.47,20536800
31/03/2023,15521.0,15605.0,15393.0,15478.0,0.0,0.0,13143500
30/03/2023,15605.0,15690.0,15478.0,15478.0,-50.0,-0.27,8978500
29/03/2023,15393.0,15605.0,15351.0,15521.0,300.0,1.67,12187300
28/03/2023,15309.0,15521.0,15266.0,15266.0,50.0,0.28,12618900
27/03/2023,15097.0,15266.0,15012.0,15224.0,200.0,1.13,8138500
24/03/2023,15012.0,15224.0,14927.0,15054.0,350.0,2.01,20607800
23/03/2023,14672.0,14800.0,14672.0,14757.0,0.0,0.0,6596600
22/03/2023,14842.0,14884.0,14715.0,14757.0,50.0,0.29,7749300
21/03/2023,14800.0,14842.0,14588.0,14715.0,50.0,0.29,8062400
20/03/2023,14927.0,14927.0,14672.0,14672.0,-150.0,-0.86,6402300
17/03/2023,15012.0,15012.0,14800.0,14800.0,0.0,0.0,5195600
16/03/2023,15012.0,15012.0,14757.0,14800.0,-350.0,-1.97,7899580
15/03/2023,14927.0,15139.0,14842.0,15097.0,600.0,3.49,12145760
14/03/2023,14842.0,14884.0,14588.0,14588.0,-300.0,-1.71,13618000
13/03/2023,14715.0,14927.0,14715.0,14842.0,-250.0,-1.41,11808600
10/03/2023,15097.0,15097.0,14927.0,15054.0,-50.0,-0.28,6744600
09/03/2023,14969.0,15224.0,14927.0,15097.0,200.0,1.14,10878160
08/03/2023,14672.0,14927.0,14588.0,14927.0,200.0,1.15,7810500
07/03/2023,14757.0,14927.0,14715.0,14757.0,100.0,0.58,9328452
06/03/2023,14757.0,15012.0,14672.0,14672.0,150.0,0.87,7388488
03/03/2023,14842.0,14842.0,14545.0,14545.0,-250.0,-1.44,6661200
02/03/2023,14969.0,15012.0,14715.0,14757.0,-250.0,-1.42,3906100
01/03/2023,14545.0,14969.0,14418.0,14969.0,400.0,2.32,6728400
28/02/2023,14715.0,14969.0,14545.0,14630.0,0.0,0.0,8918100
27/02/2023,14800.0,14842.0,14630.0,14630.0,-450.0,-2.54,10261900
24/02/2023,15393.0,15478.0,15012.0,15012.0,-450.0,-2.48,11242300
23/02/2023,15266.0,15436.0,15012.0,15393.0,-100.0,-0.55,16859000
22/02/2023,15605.0,15690.0,15478.0,15478.0,-350.0,-1.88,11375600
21/02/2023,16114.0,16199.0,15775.0,15775.0,-300.0,-1.59,8861800
20/02/2023,15351.0,16029.0,15351.0,16029.0,800.0,4.42,10391743
17/02/2023,15478.0,15605.0,15351.0,15351.0,-150.0,-0.82,12413099
16/02/2023,15351.0,15563.0,15309.0,15478.0,250.0,1.39,12029900
15/02/2023,15054.0,15478.0,15054.0,15266.0,150.0,0.84,23361400
14/02/2023,15266.0,15393.0,15097.0,15139.0,-150.0,-0.83,8256300
13/02/2023,15436.0,15436.0,15054.0,15266.0,-300.0,-1.64,11569700
10/02/2023,15733.0,15775.0,15521.0,15521.0,-150.0,-0.81,7499000
09/02/2023,15605.0,15860.0,15563.0,15648.0,50.0,0.27,6409800
08/02/2023,15690.0,15860.0,15478.0,15605.0,50.0,0.27,7110400
07/02/2023,15987.0,15987.0,15563.0,15563.0,-350.0,-1.87,10268774
06/02/2023,15775.0,16029.0,15690.0,15860.0,100.0,0.54,7156800
03/02/2023,16072.0,16199.0,15775.0,15775.0,-350.0,-1.85,12206800
02/02/2023,16199.0,16199.0,15733.0,16072.0,50.0,0.26,12372880
01/02/2023,16708.0,16920.0,16029.0,16029.0,-650.0,-3.32,15860700
31/01/2023,16284.0,16581.0,15902.0,16581.0,300.0,1.56,15094500
30/01/2023,16793.0,16793.0,16326.0,16326.0,-450.0,-2.28,12867700
27/01/2023,16878.0,17047.0,16666.0,16708.0,100.0,0.51,9774400
19/01/2023,16538.0,16750.0,16454.0,16623.0,50.0,0.26,11168200
18/01/2023,16538.0,16581.0,16284.0,16581.0,150.0,0.77,10050300
17/01/2023,15860.0,16454.0,15775.0,16454.0,900.0,4.86,19051600
16/01/2023,15521.0,15733.0,15436.0,15690.0,250.0,1.37,7883500
13/01/2023,15605.0,15733.0,15478.0,15478.0,0.0,0.0,7999500
12/01/2023,15521.0,15605.0,15393.0,15478.0,0.0,0.0,7990100
11/01/2023,15478.0,15648.0,15436.0,15478.0,50.0,0.27,6466400
10/01/2023,15436.0,15563.0,15351.0,15436.0,-50.0,-0.27,6400600
09/01/2023,15690.0,15690.0,15436.0,15478.0,0.0,0.0,5950900
06/01/2023,15309.0,15902.0,15266.0,15478.0,50.0,0.27,11215500
05/01/2023,15266.0,15478.0,15097.0,15436.0,250.0,1.39,7746900
04/01/2023,15351.0,15478.0,15224.0,15224.0,-50.0,-0.28,7780200
03/01/2023,14588.0,15266.0,14588.0,15266.0,900.0,5.26,7538000
30/12/2022,14884.0,14884.0,14503.0,14503.0,-300.0,-1.72,4178900
29/12/2022,14672.0,14927.0,14672.0,14757.0,85.0,0.58,4482700
28/12/2022,14672.0,14927.0,14460.0,14800.0,127.0,0.87,5035400
27/12/2022,14291.0,14672.0,14206.0,14630.0,339.0,2.37,6706400
26/12/2022,15012.0,15054.0,14248.0,14248.0,-763.0,-5.08,13216000
23/12/2022,15224.0,15224.0,14927.0,15054.0,-170.0,-1.11,5533100
22/12/2022,15181.0,15521.0,15012.0,15266.0,85.0,0.56,8302800
21/12/2022,15139.0,15181.0,14503.0,15012.0,-127.0,-0.84,10102401
20/12/2022,15521.0,15648.0,14757.0,14927.0,-594.0,-3.83,18352900
19/12/2022,15945.0,16326.0,15563.0,15563.0,-382.0,-2.39,14563300
16/12/2022,15860.0,16199.0,15860.0,15945.0,85.0,0.53,11865800
15/12/2022,15266.0,16284.0,15266.0,16072.0,806.0,5.28,24293100
14/12/2022,15563.0,15605.0,15266.0,15393.0,-170.0,-1.09,16229800
13/12/2022,15054.0,15266.0,14842.0,15266.0,212.0,1.41,8502700
12/12/2022,15436.0,15605.0,14969.0,15012.0,-424.0,-2.75,15410800
09/12/2022,15436.0,15521.0,15054.0,15436.0,0.0,0.0,10088100
08/12/2022,15012.0,15690.0,14884.0,15351.0,339.0,2.26,14247500
07/12/2022,14969.0,15181.0,14630.0,14672.0,-297.0,-1.98,12640000
