date,open,highest,lowest,close,change,change_percentage,volume
29/08/2007,7917.0,7917.0,7868.0,7917.0,0.0,0.0,72550
28/08/2007,7966.0,8015.0,7917.0,7966.0,0.0,0.0,120650
27/08/2007,7966.0,8064.0,7966.0,8064.0,98.0,1.23,116230
24/08/2007,8064.0,8064.0,8015.0,8015.0,-49.0,-0.61,74860
23/08/2007,8015.0,8015.0,7966.0,8015.0,0.0,0.0,37520
22/08/2007,8112.0,8210.0,8015.0,8015.0,-98.0,-1.2,135660
21/08/2007,7966.0,8064.0,7966.0,8064.0,98.0,1.23,117870
20/08/2007,7819.0,7966.0,7819.0,7966.0,147.0,1.87,180820
17/08/2007,8064.0,8064.0,7966.0,8015.0,-49.0,-0.61,129510
16/08/2007,8112.0,8210.0,8064.0,8064.0,-49.0,-0.6,153860
15/08/2007,8259.0,8259.0,8161.0,8210.0,-49.0,-0.59,105970
14/08/2007,8210.0,8308.0,8210.0,8259.0,49.0,0.6,97410
13/08/2007,8308.0,8308.0,8210.0,8210.0,-98.0,-1.18,82070
10/08/2007,8406.0,8406.0,8210.0,8406.0,0.0,0.0,70360
09/08/2007,8406.0,8455.0,8406.0,8406.0,0.0,0.0,77200
08/08/2007,8064.0,8308.0,8064.0,8161.0,98.0,1.21,116730
07/08/2007,8308.0,8406.0,8064.0,8064.0,-244.0,-2.94,122520
06/08/2007,8455.0,8455.0,8308.0,8308.0,-147.0,-1.73,41750
03/08/2007,8503.0,8503.0,8406.0,8406.0,-98.0,-1.15,60620
02/08/2007,8552.0,8552.0,8503.0,8552.0,0.0,0.0,98310
01/08/2007,8699.0,8699.0,8552.0,8650.0,-49.0,-0.56,194280
31/07/2007,8650.0,8699.0,8259.0,8699.0,49.0,0.56,177480
30/07/2007,8406.0,8699.0,8406.0,8650.0,244.0,2.91,91880
27/07/2007,8601.0,8601.0,8406.0,8406.0,-195.0,-2.27,58010
26/07/2007,8797.0,8797.0,8699.0,8699.0,-98.0,-1.11,75290
25/07/2007,8797.0,8797.0,8699.0,8797.0,0.0,0.0,140080
24/07/2007,8699.0,8797.0,8699.0,8797.0,98.0,1.12,138480
