date,open,highest,lowest,close,change,change_percentage,volume
04/03/2024,46600.0,47950.0,46600.0,47400.0,800.0,1.72,16593900
01/03/2024,46550.0,47300.0,46100.0,46600.0,400.0,0.87,15362500
29/02/2024,46400.0,47000.0,46000.0,46200.0,900.0,1.99,13891900
28/02/2024,45000.0,45850.0,44750.0,45300.0,550.0,1.23,13790900
27/02/2024,44700.0,45200.0,44400.0,44750.0,400.0,0.9,9636200
26/02/2024,44000.0,44500.0,43050.0,44350.0,350.0,0.8,13530900
23/02/2024,45300.0,45550.0,43950.0,44000.0,-1300.0,-2.87,17637600
22/02/2024,46300.0,46300.0,45200.0,45300.0,-800.0,-1.74,11202700
21/02/2024,46700.0,46700.0,46000.0,46100.0,-700.0,-1.5,6479800
20/02/2024,46950.0,46950.0,46000.0,46800.0,0.0,0.0,7870400
19/02/2024,46500.0,47200.0,46150.0,46800.0,500.0,1.08,7504700
16/02/2024,46400.0,46600.0,45800.0,46300.0,450.0,0.98,5001500
15/02/2024,46950.0,47000.0,45850.0,45850.0,-750.0,-1.61,9340100
07/02/2024,46950.0,47050.0,46450.0,46600.0,-400.0,-0.85,5707100
06/02/2024,47500.0,47500.0,46800.0,47000.0,-400.0,-0.84,5404000
05/02/2024,47500.0,47600.0,46800.0,47400.0,0.0,0.0,7536900
02/02/2024,46500.0,47400.0,46100.0,47400.0,1200.0,2.6,11946800
01/02/2024,45000.0,46700.0,45000.0,46200.0,1200.0,2.67,11303100
31/01/2024,45700.0,45900.0,44650.0,45000.0,-400.0,-0.88,8743600
30/01/2024,44600.0,45450.0,44500.0,45400.0,800.0,1.79,7138200
29/01/2024,44950.0,45150.0,44500.0,44600.0,-300.0,-0.67,4128300
26/01/2024,45000.0,45500.0,44750.0,44900.0,-300.0,-0.66,3781900
25/01/2024,44250.0,45200.0,44100.0,45200.0,800.0,1.8,7530100
24/01/2024,45200.0,45450.0,44350.0,44400.0,-1000.0,-2.2,9683400
23/01/2024,46150.0,46150.0,45250.0,45400.0,-750.0,-1.63,6100600
22/01/2024,46100.0,46300.0,45150.0,46150.0,100.0,0.22,7235900
19/01/2024,46000.0,46700.0,45300.0,46050.0,200.0,0.44,10717800
18/01/2024,44900.0,45850.0,44600.0,45850.0,950.0,2.12,8902000
17/01/2024,44300.0,45600.0,44300.0,44900.0,600.0,1.35,12486000
16/01/2024,42900.0,44400.0,42800.0,44300.0,1400.0,3.26,17419100
15/01/2024,42550.0,43300.0,42250.0,42900.0,1000.0,2.39,8986100
12/01/2024,41850.0,42600.0,41800.0,41900.0,-550.0,-1.3,7139700
11/01/2024,42250.0,43150.0,42200.0,42450.0,200.0,0.47,4992900
10/01/2024,42700.0,42900.0,41900.0,42250.0,-450.0,-1.05,6770700
09/01/2024,43150.0,43200.0,42400.0,42700.0,-500.0,-1.16,9017100
08/01/2024,44300.0,44300.0,43200.0,43200.0,-650.0,-1.48,6213200
05/01/2024,43200.0,44100.0,43000.0,43850.0,650.0,1.5,9042100
04/01/2024,43200.0,43800.0,43000.0,43200.0,0.0,0.0,8516100
03/01/2024,42400.0,43450.0,42000.0,43200.0,750.0,1.77,6083900
02/01/2024,43100.0,43300.0,42150.0,42450.0,-350.0,-0.82,7140400
29/12/2023,43200.0,43300.0,42650.0,42800.0,-250.0,-0.58,4181100
28/12/2023,42850.0,43250.0,42800.0,43050.0,200.0,0.47,6371500
27/12/2023,42700.0,43050.0,42550.0,42850.0,150.0,0.35,5243000
26/12/2023,42550.0,43150.0,42350.0,42700.0,50.0,0.12,6768400
25/12/2023,42350.0,43700.0,42350.0,42650.0,300.0,0.71,8477900
22/12/2023,42450.0,42650.0,42000.0,42350.0,-300.0,-0.7,6074600
21/12/2023,42200.0,42700.0,41850.0,42650.0,250.0,0.59,7205700
20/12/2023,40650.0,42400.0,40500.0,42400.0,1750.0,4.31,12451800
19/12/2023,39500.0,40900.0,39200.0,40650.0,1050.0,2.65,5738900
18/12/2023,40950.0,40950.0,39500.0,39600.0,-1150.0,-2.82,8699600
15/12/2023,41600.0,41600.0,40500.0,40750.0,-850.0,-2.04,9350200
14/12/2023,42100.0,42300.0,41400.0,41600.0,-100.0,-0.24,6544400
13/12/2023,42800.0,43600.0,41550.0,41700.0,-800.0,-1.88,10863600
12/12/2023,42500.0,42600.0,42100.0,42500.0,0.0,0.0,5956500
11/12/2023,42600.0,42650.0,41900.0,42500.0,-100.0,-0.23,6207500
08/12/2023,40800.0,43000.0,40400.0,42600.0,1750.0,4.28,16804000
07/12/2023,41050.0,41100.0,39500.0,40850.0,-100.0,-0.24,10595000
06/12/2023,40000.0,41050.0,39950.0,40950.0,950.0,2.37,9053800
05/12/2023,39950.0,40100.0,39700.0,40000.0,50.0,0.13,6197600
04/12/2023,38900.0,40450.0,38800.0,39950.0,1200.0,3.1,10597400
01/12/2023,38750.0,39000.0,38050.0,38750.0,250.0,0.65,4161100
30/11/2023,38850.0,39100.0,38500.0,38500.0,-300.0,-0.77,4030900
29/11/2023,38150.0,39450.0,38150.0,38800.0,800.0,2.11,8518200
28/11/2023,38050.0,38150.0,37350.0,38000.0,0.0,0.0,6131600
27/11/2023,38500.0,38550.0,38000.0,38000.0,-550.0,-1.43,5269900
24/11/2023,37900.0,38550.0,37150.0,38550.0,1250.0,3.35,11181000
23/11/2023,40000.0,40300.0,37300.0,37300.0,-2500.0,-6.28,8073600
22/11/2023,40800.0,40850.0,39300.0,39800.0,-1100.0,-2.69,14503500
21/11/2023,41500.0,41500.0,40600.0,40900.0,350.0,0.86,5778700
20/11/2023,40150.0,41650.0,40150.0,40550.0,-850.0,-2.05,7558500
17/11/2023,41500.0,42500.0,40650.0,41400.0,-100.0,-0.24,10996900
16/11/2023,41500.0,41600.0,40700.0,41500.0,-400.0,-0.95,10534200
15/11/2023,42400.0,42500.0,41350.0,41900.0,400.0,0.96,10338300
14/11/2023,41000.0,42100.0,40800.0,41500.0,1500.0,3.75,15235500
13/11/2023,39550.0,40300.0,39050.0,40000.0,600.0,1.52,9192300
10/11/2023,39750.0,40300.0,39000.0,39400.0,-900.0,-2.23,11053600
09/11/2023,40500.0,41350.0,39900.0,40300.0,700.0,1.77,12143300
08/11/2023,37900.0,39600.0,36700.0,39600.0,1400.0,3.66,19608000
07/11/2023,37900.0,39450.0,37500.0,38200.0,150.0,0.39,10423200
06/11/2023,39000.0,39000.0,37600.0,38050.0,-900.0,-2.31,12639800
03/11/2023,37500.0,39200.0,37000.0,38950.0,1950.0,5.27,12409700
02/11/2023,35900.0,37400.0,33600.0,37000.0,1900.0,5.41,21181700
01/11/2023,37000.0,37700.0,35100.0,35100.0,-2600.0,-6.9,21092800
31/10/2023,40400.0,40700.0,37700.0,37700.0,-2800.0,-6.91,13210100
30/10/2023,41100.0,41750.0,40500.0,40500.0,-1500.0,-3.57,4251000
27/10/2023,42300.0,42500.0,41400.0,42000.0,0.0,0.0,4691100
26/10/2023,42200.0,42400.0,40500.0,42000.0,-1500.0,-3.45,15050000
25/10/2023,43000.0,44200.0,43000.0,43500.0,500.0,1.16,4769400
24/10/2023,43100.0,43600.0,41750.0,43000.0,0.0,0.0,9436000
23/10/2023,44700.0,44850.0,42600.0,43000.0,-1700.0,-3.8,8865200
20/10/2023,43000.0,45000.0,43000.0,44700.0,1700.0,3.95,7022500
19/10/2023,44200.0,44700.0,43000.0,43000.0,-1700.0,-3.8,8197300
18/10/2023,46800.0,47000.0,43650.0,44700.0,-1600.0,-3.46,11564600
17/10/2023,48900.0,48900.0,46300.0,46300.0,-2300.0,-4.73,7887900
16/10/2023,49500.0,50700.0,48600.0,48600.0,-900.0,-1.82,8502700
13/10/2023,48500.0,49500.0,48450.0,49500.0,1100.0,2.27,9845400
12/10/2023,49300.0,49500.0,48200.0,48400.0,-900.0,-1.83,13833700
11/10/2023,49000.0,49300.0,48600.0,49300.0,450.0,0.92,3478300
10/10/2023,48400.0,49450.0,48400.0,48850.0,900.0,1.88,4821300
09/10/2023,48350.0,48900.0,47650.0,47950.0,-350.0,-0.72,6490300
06/10/2023,46900.0,48500.0,46300.0,48300.0,1300.0,2.77,5188100
05/10/2023,49900.0,49900.0,47000.0,47000.0,-2200.0,-4.47,6348200
04/10/2023,48000.0,50000.0,48000.0,49200.0,200.0,0.41,4826800
03/10/2023,51500.0,51500.0,48300.0,49000.0,-2900.0,-5.59,8976200
02/10/2023,52600.0,53000.0,51800.0,51900.0,-700.0,-1.33,4507600
29/09/2023,53800.0,53800.0,52600.0,52600.0,-400.0,-0.75,4975900
28/09/2023,52900.0,54700.0,52500.0,53000.0,1000.0,1.92,8909300
27/09/2023,51100.0,52000.0,50200.0,52000.0,500.0,0.97,4904400
26/09/2023,51100.0,51700.0,50500.0,51500.0,500.0,0.98,8321400
25/09/2023,51600.0,53000.0,49900.0,51000.0,-1100.0,-2.11,7693400
22/09/2023,53100.0,53400.0,51300.0,52100.0,-2100.0,-3.87,11911300
21/09/2023,55800.0,55800.0,54200.0,54200.0,-1600.0,-2.87,9500900
20/09/2023,55100.0,56200.0,54600.0,55800.0,300.0,0.54,6834800
19/09/2023,55100.0,55500.0,53000.0,55500.0,500.0,0.91,8835900
18/09/2023,55600.0,55600.0,54100.0,55000.0,-900.0,-1.61,6610200
15/09/2023,57500.0,57500.0,55400.0,55900.0,-1400.0,-2.44,9638900
14/09/2023,57700.0,58500.0,57100.0,57300.0,-200.0,-0.35,10335664
13/09/2023,56100.0,59300.0,55500.0,57500.0,1700.0,3.05,16101000
12/09/2023,54500.0,55800.0,54000.0,55800.0,1300.0,2.39,4794326
11/09/2023,55800.0,56200.0,53800.0,54500.0,-1000.0,-1.8,9091400
08/09/2023,54500.0,56500.0,54500.0,55500.0,500.0,0.91,8805801
07/09/2023,55200.0,55800.0,54300.0,55000.0,0.0,0.0,6138400
06/09/2023,54300.0,55600.0,53800.0,55000.0,700.0,1.29,5286700
05/09/2023,53800.0,55500.0,53400.0,54300.0,500.0,0.93,8373500
31/08/2023,54000.0,54400.0,53500.0,53800.0,0.0,0.0,5706101
30/08/2023,53000.0,54500.0,52900.0,53800.0,900.0,1.7,7507500
29/08/2023,51800.0,53200.0,51500.0,52900.0,1200.0,2.32,8303900
28/08/2023,50900.0,51900.0,50400.0,51700.0,1200.0,2.38,8495501
25/08/2023,50300.0,51400.0,50000.0,50500.0,200.0,0.4,7139004
24/08/2023,49700.0,50800.0,49700.0,50300.0,600.0,1.21,6633802
23/08/2023,50700.0,50700.0,49200.0,49700.0,-300.0,-0.6,5162501
22/08/2023,49100.0,50200.0,47350.0,50000.0,1000.0,2.04,10445809
21/08/2023,50000.0,50500.0,48750.0,49000.0,-1200.0,-2.39,7946812
18/08/2023,53900.0,53900.0,50200.0,50200.0,-3700.0,-6.86,14657501
17/08/2023,54100.0,55200.0,53400.0,53900.0,100.0,0.19,8131409
16/08/2023,54000.0,54300.0,53000.0,53800.0,-200.0,-0.37,5174509
15/08/2023,54600.0,55900.0,54000.0,54000.0,-200.0,-0.37,8931416
14/08/2023,53900.0,54300.0,52600.0,54200.0,900.0,1.69,9615914
11/08/2023,52200.0,53300.0,51000.0,53300.0,1300.0,2.5,6318830
10/08/2023,53000.0,53000.0,51700.0,52000.0,-600.0,-1.14,5349915
09/08/2023,53400.0,53400.0,52000.0,52600.0,-1000.0,-1.87,8966026
08/08/2023,54000.0,54300.0,53400.0,53600.0,-200.0,-0.37,5735023
07/08/2023,53700.0,54900.0,53300.0,53800.0,800.0,1.51,6494424
04/08/2023,53000.0,53200.0,52300.0,53000.0,300.0,0.57,7529425
03/08/2023,51800.0,53700.0,51400.0,52700.0,1000.0,1.93,8773538
02/08/2023,51700.0,52500.0,51600.0,51700.0,0.0,0.0,5318322
01/08/2023,54100.0,54100.0,51700.0,51700.0,-2000.0,-3.72,7531817
31/07/2023,54000.0,54200.0,52600.0,53700.0,-800.0,-1.47,8293143
28/07/2023,53900.0,54900.0,53200.0,54500.0,400.0,0.74,4071718
27/07/2023,52400.0,54500.0,52200.0,54100.0,2000.0,3.84,7173112
26/07/2023,53090.0,53684.0,51505.0,52099.0,-1000.0,-1.87,6850222
25/07/2023,53981.0,53981.0,52397.0,53090.0,-900.0,-1.65,4625913
24/07/2023,52496.0,53981.0,51505.0,53981.0,300.0,0.57,4898428
21/07/2023,48633.0,52000.0,48484.0,52000.0,3400.0,6.92,13787117
20/07/2023,47939.0,49029.0,47939.0,48633.0,600.0,1.24,5743009
19/07/2023,47939.0,48484.0,47494.0,48038.0,450.0,0.94,4356900
18/07/2023,47939.0,48138.0,47296.0,47593.0,-600.0,-1.23,4761000
17/07/2023,49029.0,49376.0,48187.0,48187.0,-800.0,-1.62,3285300
14/07/2023,48880.0,48979.0,48038.0,48979.0,100.0,0.2,6558000
13/07/2023,48732.0,49425.0,48682.0,48880.0,200.0,0.41,6163201
12/07/2023,47890.0,48831.0,47741.0,48682.0,350.0,0.72,6441900
11/07/2023,47147.0,48336.0,46899.0,48336.0,1050.0,2.2,8835000
10/07/2023,45612.0,47296.0,45364.0,47296.0,2250.0,4.95,11422200
07/07/2023,42640.0,45067.0,42640.0,45067.0,2300.0,5.32,9878200
06/07/2023,42987.0,43334.0,42442.0,42789.0,-150.0,-0.35,4541700
05/07/2023,43036.0,44027.0,42937.0,42937.0,100.0,0.23,9840122
04/07/2023,42492.0,43235.0,42244.0,42838.0,250.0,0.58,5499401
03/07/2023,43036.0,43235.0,42393.0,42591.0,-300.0,-0.69,2779600
30/06/2023,42294.0,43482.0,42096.0,42888.0,600.0,1.41,5148300
29/06/2023,43086.0,43482.0,42294.0,42294.0,-1200.0,-2.73,4800200
28/06/2023,43779.0,44027.0,42789.0,43482.0,-300.0,-0.68,4644609
27/06/2023,43928.0,44473.0,43334.0,43779.0,-150.0,-0.34,3814200
26/06/2023,43136.0,44076.0,42195.0,43928.0,1450.0,3.38,6948400
23/06/2023,42640.0,42789.0,42294.0,42492.0,-150.0,-0.35,3989200
22/06/2023,42442.0,43235.0,41947.0,42640.0,350.0,0.82,5100101
21/06/2023,42096.0,42294.0,41798.0,42294.0,200.0,0.47,4762600
20/06/2023,41204.0,42096.0,41204.0,42096.0,1000.0,2.41,3868200
19/06/2023,40956.0,41303.0,40709.0,41105.0,150.0,0.36,2986700
16/06/2023,41551.0,41897.0,40758.0,40956.0,-350.0,-0.84,5147000
15/06/2023,41650.0,41996.0,41055.0,41303.0,-350.0,-0.83,3600700
14/06/2023,42591.0,42591.0,41650.0,41650.0,-950.0,-2.21,3831500
13/06/2023,42987.0,42987.0,42195.0,42591.0,0.0,0.0,4493800
12/06/2023,41254.0,42591.0,41105.0,42591.0,1600.0,3.86,7248100
09/06/2023,40610.0,41006.0,40115.0,41006.0,750.0,1.85,4393100
08/06/2023,41600.0,41600.0,40214.0,40263.0,-1150.0,-2.75,4677900
07/06/2023,41402.0,41551.0,40659.0,41402.0,0.0,0.0,5520800
06/06/2023,40808.0,41650.0,40659.0,41402.0,600.0,1.46,4890500
05/06/2023,40610.0,41204.0,40412.0,40808.0,400.0,0.98,6786200
02/06/2023,39074.0,40461.0,38827.0,40412.0,1500.0,3.82,6117900
01/06/2023,38975.0,39124.0,38332.0,38926.0,100.0,0.26,4522900
31/05/2023,38926.0,39074.0,38579.0,38827.0,-200.0,-0.51,1995100
30/05/2023,38480.0,39421.0,38480.0,39025.0,700.0,1.81,4840001
29/05/2023,38084.0,38332.0,37787.0,38332.0,500.0,1.31,3747700
26/05/2023,37688.0,38034.0,37638.0,37836.0,200.0,0.53,2342500
25/05/2023,37589.0,38034.0,37440.0,37638.0,50.0,0.13,2910600
24/05/2023,38034.0,38084.0,37539.0,37589.0,-300.0,-0.78,2884600
23/05/2023,38282.0,38431.0,37836.0,37886.0,-300.0,-0.78,2536000
22/05/2023,37985.0,38282.0,37688.0,38183.0,250.0,0.65,1548200
19/05/2023,37737.0,37935.0,37440.0,37935.0,200.0,0.52,1643100
18/05/2023,38183.0,38332.0,37737.0,37737.0,-50.0,-0.13,2874600
17/05/2023,38084.0,38282.0,37589.0,37787.0,-300.0,-0.78,1326900
16/05/2023,38530.0,38579.0,37836.0,38084.0,-450.0,-1.16,2419200
15/05/2023,38777.0,39025.0,38480.0,38530.0,-100.0,-0.26,2862401
12/05/2023,38381.0,38728.0,37836.0,38629.0,300.0,0.78,2033800
11/05/2023,38777.0,38975.0,38183.0,38332.0,-300.0,-0.77,2259300
10/05/2023,37688.0,38629.0,37539.0,38629.0,1050.0,2.77,3131601
09/05/2023,37490.0,37985.0,37490.0,37589.0,100.0,0.26,981101
08/05/2023,37440.0,37886.0,37440.0,37490.0,50.0,0.13,1349200
05/05/2023,37539.0,37737.0,37292.0,37440.0,-100.0,-0.26,3642600
04/05/2023,37737.0,38530.0,37539.0,37539.0,-1300.0,-3.32,4080400
28/04/2023,38282.0,38827.0,38233.0,38827.0,550.0,1.42,5603700
27/04/2023,38134.0,38282.0,37787.0,38282.0,250.0,0.65,1286400
26/04/2023,37341.0,38034.0,37292.0,38034.0,700.0,1.86,1885600
25/04/2023,38233.0,38431.0,37143.0,37341.0,-700.0,-1.82,4201356
24/04/2023,38827.0,38926.0,37886.0,38034.0,-900.0,-2.29,5278200
21/04/2023,40015.0,40015.0,38926.0,38926.0,-1100.0,-2.72,3295500
20/04/2023,40115.0,40115.0,39520.0,40015.0,-100.0,-0.25,2496200
19/04/2023,39669.0,40907.0,39619.0,40115.0,550.0,1.38,3644500
18/04/2023,40164.0,40362.0,39570.0,39570.0,100.0,0.25,3630700
17/04/2023,39471.0,39619.0,39174.0,39471.0,-150.0,-0.38,1871300
14/04/2023,40857.0,41006.0,39619.0,39619.0,-1050.0,-2.56,2679300
13/04/2023,40610.0,40907.0,40263.0,40659.0,300.0,0.74,3716000
12/04/2023,40115.0,41303.0,40115.0,40362.0,50.0,0.12,5666500
11/04/2023,40610.0,40610.0,39817.0,40313.0,-300.0,-0.73,5749500
10/04/2023,38827.0,40758.0,38827.0,40610.0,2000.0,5.13,11233372
07/04/2023,38480.0,38678.0,38134.0,38629.0,-100.0,-0.26,2661000
06/04/2023,39619.0,39619.0,38678.0,38728.0,-650.0,-1.64,2531100
05/04/2023,39421.0,39471.0,39124.0,39372.0,-50.0,-0.13,1735900
04/04/2023,38728.0,39570.0,38678.0,39421.0,800.0,2.05,3133300
03/04/2023,38629.0,38827.0,38332.0,38629.0,450.0,1.17,3185100
31/03/2023,38183.0,38579.0,37886.0,38183.0,-50.0,-0.13,3474400
30/03/2023,38431.0,38827.0,37787.0,38233.0,-100.0,-0.26,6491100
29/03/2023,38876.0,38975.0,38332.0,38332.0,-400.0,-1.02,3006304
28/03/2023,37836.0,38926.0,37737.0,38728.0,1000.0,2.62,5829700
27/03/2023,37638.0,38084.0,37490.0,37737.0,150.0,0.4,3170100
24/03/2023,37242.0,37836.0,37242.0,37589.0,150.0,0.4,2964900
23/03/2023,37242.0,37589.0,37143.0,37440.0,-150.0,-0.4,2890500
22/03/2023,38282.0,38282.0,37589.0,37589.0,-550.0,-1.43,2637000
21/03/2023,38431.0,38431.0,37143.0,38134.0,400.0,1.05,3378100
20/03/2023,38629.0,39025.0,37688.0,37737.0,-1300.0,-3.3,3288800
17/03/2023,39520.0,39520.0,38480.0,39025.0,0.0,0.0,1372278
16/03/2023,39619.0,39619.0,38431.0,39025.0,-600.0,-1.5,2015000
15/03/2023,39223.0,39718.0,39025.0,39619.0,1400.0,3.63,2316600
14/03/2023,38926.0,39223.0,37935.0,38233.0,-800.0,-2.03,1834600
13/03/2023,39372.0,39619.0,39025.0,39025.0,-350.0,-0.88,1349100
10/03/2023,39520.0,39718.0,39025.0,39372.0,-250.0,-0.62,1611840
09/03/2023,39223.0,40164.0,39174.0,39619.0,600.0,1.52,2796410
08/03/2023,38629.0,39174.0,38282.0,39025.0,-300.0,-0.76,3249400
07/03/2023,39619.0,39817.0,38827.0,39322.0,300.0,0.76,1618818
06/03/2023,39570.0,40115.0,39025.0,39025.0,0.0,0.0,1474200
03/03/2023,39916.0,40214.0,39025.0,39025.0,-900.0,-2.23,1878100
02/03/2023,40412.0,40610.0,39619.0,39916.0,-500.0,-1.23,1101300
01/03/2023,39619.0,40610.0,38876.0,40412.0,800.0,2.0,1904100
28/02/2023,40115.0,40808.0,39471.0,39619.0,-500.0,-1.23,1596900
27/02/2023,40610.0,41501.0,40115.0,40115.0,-1600.0,-3.8,2238200
24/02/2023,42096.0,42541.0,41204.0,41699.0,-900.0,-2.09,2653700
23/02/2023,42393.0,42591.0,41600.0,42591.0,0.0,0.0,4749300
22/02/2023,43581.0,44076.0,42591.0,42591.0,-1500.0,-3.37,2544500
21/02/2023,43977.0,44819.0,43977.0,44076.0,200.0,0.45,1405600
20/02/2023,42789.0,43878.0,42343.0,43878.0,1050.0,2.43,2358600
17/02/2023,42888.0,42888.0,42442.0,42838.0,-50.0,-0.12,2236500
16/02/2023,42789.0,43086.0,42393.0,42888.0,550.0,1.29,3311500
15/02/2023,42096.0,43086.0,42096.0,42343.0,250.0,0.59,3123400
14/02/2023,42393.0,42591.0,41996.0,42096.0,0.0,0.0,3939400
13/02/2023,41699.0,42096.0,41105.0,42096.0,400.0,0.95,3560500
10/02/2023,43581.0,44027.0,41699.0,41699.0,-1900.0,-4.32,5418900
09/02/2023,43977.0,45017.0,43581.0,43581.0,-500.0,-1.12,4760100
08/02/2023,45265.0,45562.0,44076.0,44076.0,-1200.0,-2.63,6504800
07/02/2023,46206.0,47543.0,45265.0,45265.0,-1450.0,-3.08,12989700
06/02/2023,46553.0,46751.0,45265.0,46701.0,-650.0,-1.36,11732900
03/02/2023,47593.0,48138.0,47345.0,47345.0,-2100.0,-4.21,13283465
02/02/2023,46503.0,49425.0,45859.0,49425.0,2800.0,5.94,13392800
01/02/2023,45760.0,46701.0,45265.0,46652.0,600.0,1.29,10006500
31/01/2023,45463.0,46057.0,44918.0,46057.0,300.0,0.65,7683800
30/01/2023,45463.0,46355.0,44968.0,45760.0,300.0,0.65,3206700
27/01/2023,45958.0,46454.0,45463.0,45463.0,300.0,0.66,2619800
19/01/2023,44522.0,45661.0,44324.0,45166.0,650.0,1.45,3493900
18/01/2023,43086.0,44770.0,42838.0,44522.0,1900.0,4.41,3686900
17/01/2023,41996.0,42987.0,41798.0,42640.0,1150.0,2.74,2760600
16/01/2023,41650.0,41897.0,41303.0,41501.0,-150.0,-0.36,1408900
13/01/2023,41996.0,42244.0,41650.0,41650.0,-50.0,-0.12,1129500
12/01/2023,42145.0,42591.0,41650.0,41699.0,-450.0,-1.06,1625100
11/01/2023,41897.0,42789.0,41897.0,42145.0,350.0,0.83,1961200
10/01/2023,41600.0,42195.0,41501.0,41798.0,200.0,0.48,1494300
09/01/2023,42739.0,42888.0,41600.0,41600.0,-1150.0,-2.67,2663500
06/01/2023,43185.0,43433.0,42739.0,42739.0,-450.0,-1.03,2077500
05/01/2023,43482.0,43581.0,42888.0,43185.0,100.0,0.23,1602800
04/01/2023,42690.0,43878.0,42690.0,43086.0,-450.0,-1.02,1872700
03/01/2023,42393.0,43581.0,42096.0,43532.0,1050.0,2.45,1998900
30/12/2022,42393.0,42591.0,41650.0,42492.0,0.0,0.0,3402400
29/12/2022,42096.0,42492.0,41699.0,42492.0,396.0,0.94,1512100
28/12/2022,42591.0,42789.0,41501.0,42591.0,0.0,0.0,3129600
27/12/2022,41105.0,43383.0,41105.0,43383.0,2278.0,5.54,2455100
26/12/2022,45067.0,45315.0,42195.0,42195.0,-2872.0,-6.37,9209500
23/12/2022,46057.0,46057.0,45117.0,45364.0,-693.0,-1.51,2651400
22/12/2022,45909.0,46256.0,44869.0,46057.0,149.0,0.32,2255800
21/12/2022,46057.0,46305.0,43928.0,45958.0,-99.0,-0.22,2096100
20/12/2022,46157.0,46404.0,43779.0,46057.0,-99.0,-0.21,3401500
19/12/2022,47147.0,48336.0,46701.0,46701.0,-446.0,-0.95,3782800
16/12/2022,46305.0,47494.0,45463.0,47395.0,1090.0,2.35,3003400
15/12/2022,46008.0,47048.0,45711.0,46553.0,545.0,1.18,2539400
14/12/2022,46850.0,46850.0,45364.0,46008.0,-842.0,-1.8,2240600
13/12/2022,45315.0,45958.0,43977.0,45958.0,644.0,1.42,2745200
