date,open,highest,lowest,close,change,change_percentage,volume
31/01/2024,32450.0,32500.0,31300.0,31600.0,-600.0,-1.86,11925100
30/01/2024,32350.0,32450.0,32050.0,32200.0,-100.0,-0.31,3741900
29/01/2024,32100.0,32750.0,32000.0,32300.0,200.0,0.62,5875800
26/01/2024,32100.0,32250.0,31950.0,32100.0,50.0,0.16,3676400
25/01/2024,32000.0,32100.0,31600.0,32050.0,50.0,0.16,5164700
24/01/2024,31950.0,32400.0,31900.0,32000.0,-200.0,-0.62,4997700
23/01/2024,32650.0,32800.0,31900.0,32200.0,-450.0,-1.38,9136000
22/01/2024,32550.0,32650.0,31950.0,32650.0,50.0,0.15,8679800
19/01/2024,31700.0,32600.0,31450.0,32600.0,1100.0,3.49,14108300
18/01/2024,31150.0,31600.0,30900.0,31500.0,350.0,1.12,8842000
17/01/2024,31050.0,31500.0,31000.0,31150.0,-250.0,-0.8,6739800
16/01/2024,31050.0,31400.0,30800.0,31400.0,0.0,0.0,7442400
15/01/2024,31550.0,31700.0,31000.0,31400.0,-100.0,-0.32,6951700
12/01/2024,30800.0,31850.0,30600.0,31500.0,500.0,1.61,17184500
11/01/2024,31100.0,31500.0,30400.0,31000.0,0.0,0.0,9746100
10/01/2024,30000.0,31150.0,29850.0,31000.0,1000.0,3.33,13924900
09/01/2024,29600.0,30150.0,29300.0,30000.0,450.0,1.52,14351600
08/01/2024,29500.0,29800.0,29050.0,29550.0,550.0,1.9,12113500
05/01/2024,28750.0,29150.0,28700.0,29000.0,400.0,1.4,8765200
04/01/2024,27650.0,29500.0,27550.0,28600.0,1000.0,3.62,14693100
03/01/2024,27200.0,27600.0,27050.0,27600.0,400.0,1.47,3123600
02/01/2024,27150.0,27250.0,27050.0,27200.0,100.0,0.37,3300000
29/12/2023,27200.0,27350.0,27100.0,27100.0,0.0,0.0,4655000
28/12/2023,26850.0,27100.0,26750.0,27100.0,250.0,0.93,2983700
27/12/2023,26800.0,26900.0,26750.0,26850.0,50.0,0.19,3008900
26/12/2023,26850.0,26950.0,26800.0,26800.0,-100.0,-0.37,3247900
25/12/2023,26550.0,26900.0,26500.0,26900.0,450.0,1.7,4083500
22/12/2023,26500.0,26600.0,26350.0,26450.0,-100.0,-0.38,2169200
21/12/2023,26400.0,26600.0,26250.0,26550.0,0.0,0.0,2581300
20/12/2023,26300.0,26600.0,26200.0,26550.0,50.0,0.19,2388300
19/12/2023,26100.0,26500.0,25950.0,26500.0,450.0,1.73,2308300
18/12/2023,26500.0,26700.0,26050.0,26050.0,-650.0,-2.43,3836500
15/12/2023,26500.0,26850.0,26350.0,26700.0,-50.0,-0.19,3969300
14/12/2023,26950.0,26950.0,26450.0,26750.0,0.0,0.0,3873600
13/12/2023,27150.0,27350.0,26700.0,26750.0,-250.0,-0.93,3629800
12/12/2023,26900.0,27000.0,26700.0,27000.0,150.0,0.56,3346200
11/12/2023,26950.0,27050.0,26700.0,26850.0,-50.0,-0.19,2203100
08/12/2023,27000.0,27100.0,26700.0,26900.0,0.0,0.0,3718900
07/12/2023,26750.0,27100.0,26550.0,26900.0,250.0,0.94,5656600
06/12/2023,26500.0,26700.0,26500.0,26650.0,150.0,0.57,3205700
05/12/2023,26600.0,26700.0,26500.0,26500.0,-50.0,-0.19,2549300
04/12/2023,26450.0,26600.0,26250.0,26550.0,250.0,0.95,7638100
01/12/2023,26450.0,26450.0,26000.0,26300.0,0.0,0.0,1962600
30/11/2023,26300.0,26700.0,26150.0,26300.0,0.0,0.0,2651700
29/11/2023,26221.0,26444.0,26131.0,26310.0,100.0,0.34,2629800
28/11/2023,26221.0,26221.0,25818.0,26221.0,-100.0,-0.34,2108800
27/11/2023,26534.0,26534.0,26042.0,26310.0,-200.0,-0.68,1511700
24/11/2023,26131.0,26489.0,25684.0,26489.0,400.0,1.37,3128400
23/11/2023,26623.0,26623.0,26131.0,26131.0,-400.0,-1.35,1993600
22/11/2023,26400.0,26579.0,26265.0,26489.0,200.0,0.68,2215000
21/11/2023,26713.0,26713.0,26310.0,26310.0,-150.0,-0.51,2217700
20/11/2023,26131.0,26623.0,26042.0,26444.0,-150.0,-0.51,2208700
17/11/2023,27026.0,27116.0,26355.0,26579.0,-550.0,-1.82,4361100
16/11/2023,26802.0,27116.0,26758.0,27071.0,50.0,0.17,2284100
15/11/2023,26937.0,27384.0,26937.0,27026.0,400.0,1.34,5453200
14/11/2023,26713.0,26937.0,26489.0,26668.0,400.0,1.36,3772500
13/11/2023,26221.0,26444.0,26131.0,26310.0,0.0,0.0,3249500
10/11/2023,26176.0,26310.0,25908.0,26310.0,-100.0,-0.34,3517700
09/11/2023,26265.0,26623.0,26131.0,26400.0,250.0,0.85,4986900
08/11/2023,25594.0,26176.0,25281.0,26176.0,700.0,2.45,2974800
07/11/2023,25415.0,25684.0,25326.0,25550.0,0.0,0.0,2595100
06/11/2023,25371.0,25684.0,25371.0,25550.0,550.0,1.96,2377400
03/11/2023,25415.0,25460.0,25057.0,25057.0,-250.0,-0.88,3639600
02/11/2023,24699.0,25505.0,24699.0,25281.0,850.0,3.1,2391900
01/11/2023,24878.0,24878.0,24431.0,24520.0,-300.0,-1.08,3296700
31/10/2023,24834.0,25057.0,24699.0,24789.0,50.0,0.18,2873300
30/10/2023,24744.0,25236.0,24744.0,24744.0,-550.0,-1.95,2108300
27/10/2023,25371.0,25460.0,24834.0,25236.0,-150.0,-0.53,2941000
26/10/2023,25371.0,25550.0,24655.0,25371.0,-650.0,-2.24,6054000
25/10/2023,26221.0,26400.0,25908.0,25952.0,-500.0,-1.69,1789000
24/10/2023,26221.0,26400.0,25997.0,26400.0,200.0,0.68,2597900
23/10/2023,26310.0,26310.0,25773.0,26221.0,-100.0,-0.34,1627400
20/10/2023,25460.0,26623.0,24968.0,26310.0,800.0,2.8,3797000
19/10/2023,25371.0,25594.0,25057.0,25594.0,250.0,0.88,1860200
18/10/2023,25594.0,25773.0,25102.0,25371.0,-250.0,-0.87,2295400
17/10/2023,25952.0,26086.0,25594.0,25594.0,-200.0,-0.69,1720400
16/10/2023,26176.0,26221.0,25773.0,25773.0,-500.0,-1.71,2075200
13/10/2023,26221.0,26489.0,25952.0,26221.0,-300.0,-1.01,1497500
12/10/2023,26579.0,26623.0,26265.0,26489.0,100.0,0.34,2497400
11/10/2023,26221.0,26400.0,25997.0,26400.0,200.0,0.68,2229400
10/10/2023,26265.0,26444.0,26131.0,26221.0,150.0,0.51,3140400
09/10/2023,25639.0,26131.0,25639.0,26086.0,450.0,1.57,1993300
06/10/2023,25505.0,25729.0,24923.0,25684.0,600.0,2.14,3154500
05/10/2023,25997.0,26086.0,25147.0,25147.0,-800.0,-2.77,5324500
04/10/2023,25684.0,26042.0,25594.0,25863.0,-200.0,-0.69,3077200
03/10/2023,26400.0,26400.0,25729.0,26042.0,-850.0,-2.84,7965100
02/10/2023,26937.0,27160.0,25013.0,26802.0,-100.0,-0.33,5334700
29/09/2023,27339.0,27787.0,26892.0,26892.0,-800.0,-2.59,5470700
28/09/2023,27474.0,27742.0,25818.0,27608.0,-150.0,-0.48,7874400
27/09/2023,27205.0,27742.0,26847.0,27742.0,700.0,2.31,3808100
26/09/2023,26758.0,27608.0,26623.0,27116.0,500.0,1.68,5255800
25/09/2023,28145.0,28369.0,26668.0,26668.0,-1850.0,-5.85,6832400
22/09/2023,28190.0,28413.0,27742.0,28324.0,-50.0,-0.16,8272000
21/09/2023,28727.0,28771.0,28369.0,28369.0,-350.0,-1.09,6067300
20/09/2023,28727.0,28950.0,28413.0,28682.0,-50.0,-0.16,7159400
19/09/2023,28682.0,28861.0,28234.0,28727.0,50.0,0.16,4953200
18/09/2023,29308.0,29308.0,28458.0,28682.0,-700.0,-2.14,9192400
15/09/2023,29621.0,29979.0,29219.0,29308.0,-450.0,-1.36,7381800
14/09/2023,29308.0,30114.0,29308.0,29711.0,650.0,2.0,14175200
13/09/2023,28906.0,29308.0,28592.0,29129.0,250.0,0.77,8069400
12/09/2023,28637.0,28906.0,28413.0,28906.0,400.0,1.25,4591157
11/09/2023,29084.0,29308.0,28458.0,28548.0,-400.0,-1.24,8329560
08/09/2023,29263.0,29263.0,28906.0,28906.0,-350.0,-1.07,3724406
07/09/2023,29263.0,29800.0,29219.0,29219.0,0.0,0.0,7906305
06/09/2023,29263.0,29308.0,28861.0,29219.0,0.0,0.0,4513907
05/09/2023,29084.0,29532.0,29084.0,29219.0,200.0,0.62,6038603
31/08/2023,28771.0,29174.0,28771.0,29040.0,350.0,1.09,5322802
30/08/2023,28145.0,28727.0,28145.0,28727.0,850.0,2.72,9415201
29/08/2023,28100.0,28458.0,27966.0,27966.0,100.0,0.32,3826403
28/08/2023,27787.0,28011.0,27742.0,27876.0,0.0,0.0,5431303
25/08/2023,28413.0,28413.0,27787.0,27876.0,-600.0,-1.89,8726804
24/08/2023,28190.0,28548.0,27832.0,28413.0,450.0,1.44,5097915
23/08/2023,28324.0,28413.0,27787.0,28011.0,-250.0,-0.79,6427414
22/08/2023,28637.0,28682.0,27653.0,28234.0,-450.0,-1.41,5845149
21/08/2023,27653.0,28906.0,27384.0,28637.0,1300.0,4.23,11983560
18/08/2023,28906.0,29040.0,27474.0,27474.0,-1900.0,-5.83,16046215
17/08/2023,28995.0,29442.0,28861.0,29174.0,250.0,0.77,12832645
16/08/2023,28816.0,29263.0,28548.0,28950.0,-50.0,-0.15,8492564
15/08/2023,28906.0,28995.0,28682.0,28995.0,100.0,0.31,5310665
14/08/2023,28727.0,28995.0,28369.0,28906.0,200.0,0.62,6420159
11/08/2023,28413.0,28771.0,28011.0,28727.0,450.0,1.42,6979057
10/08/2023,29084.0,29219.0,28279.0,28324.0,-850.0,-2.62,7995748
09/08/2023,29084.0,29174.0,28682.0,29084.0,-100.0,-0.31,8134165
08/08/2023,29398.0,29398.0,28906.0,29174.0,0.0,0.0,9364852
07/08/2023,28145.0,29174.0,27966.0,29174.0,1600.0,5.16,13121936
04/08/2023,27742.0,27742.0,27429.0,27742.0,100.0,0.32,7557354
03/08/2023,27697.0,27832.0,27474.0,27653.0,-150.0,-0.48,8198048
02/08/2023,27295.0,27876.0,27295.0,27787.0,650.0,2.14,13380448
01/08/2023,27026.0,27563.0,26937.0,27205.0,400.0,1.33,14663746
31/07/2023,26758.0,26847.0,26489.0,26847.0,500.0,1.69,5765951
28/07/2023,26310.0,26400.0,26221.0,26400.0,150.0,0.51,5309848
27/07/2023,26713.0,26758.0,26221.0,26265.0,-450.0,-1.51,7951528
26/07/2023,26802.0,26892.0,26579.0,26668.0,-100.0,-0.33,6175131
25/07/2023,26802.0,27116.0,26713.0,26758.0,50.0,0.17,6091922
24/07/2023,26758.0,26937.0,26623.0,26668.0,250.0,0.84,5284751
21/07/2023,26534.0,26668.0,26400.0,26579.0,50.0,0.17,5557432
20/07/2023,26758.0,26758.0,26444.0,26534.0,-250.0,-0.84,4693813
19/07/2023,26847.0,26892.0,26400.0,26758.0,50.0,0.17,6760400
18/07/2023,26579.0,26847.0,26579.0,26713.0,150.0,0.51,4670900
17/07/2023,26758.0,26802.0,26444.0,26579.0,-200.0,-0.67,6601701
14/07/2023,26847.0,27026.0,26310.0,26758.0,-100.0,-0.33,8067000
13/07/2023,27026.0,27026.0,26713.0,26847.0,0.0,0.0,5322700
12/07/2023,27116.0,27205.0,26668.0,26847.0,-300.0,-0.99,6413800
11/07/2023,26802.0,27384.0,26802.0,27116.0,600.0,2.02,14508800
10/07/2023,26623.0,26668.0,26400.0,26579.0,100.0,0.34,8698900
07/07/2023,26176.0,26489.0,25997.0,26489.0,250.0,0.85,3913600
06/07/2023,26444.0,26489.0,25818.0,26265.0,-200.0,-0.68,7090000
05/07/2023,26444.0,26579.0,26265.0,26444.0,100.0,0.34,4586500
04/07/2023,26086.0,26400.0,25997.0,26355.0,200.0,0.68,5125500
03/07/2023,26400.0,26489.0,26131.0,26176.0,-250.0,-0.85,4679401
30/06/2023,26579.0,26623.0,26265.0,26400.0,-400.0,-1.34,5653900
29/06/2023,26847.0,26937.0,26400.0,26758.0,-100.0,-0.33,5201200
28/06/2023,26310.0,27026.0,26265.0,26847.0,650.0,2.21,8813900
27/06/2023,26221.0,26265.0,25952.0,26265.0,100.0,0.34,5286100
26/06/2023,25997.0,26355.0,25863.0,26176.0,0.0,0.0,6462100
23/06/2023,26400.0,26444.0,26086.0,26176.0,-200.0,-0.68,5753700
22/06/2023,26221.0,26534.0,26131.0,26355.0,300.0,1.03,5102500
21/06/2023,26042.0,26221.0,25818.0,26086.0,-50.0,-0.17,4840200
20/06/2023,25639.0,26131.0,25550.0,26131.0,600.0,2.1,5281600
19/06/2023,25550.0,25818.0,25550.0,25594.0,100.0,0.35,3524700
16/06/2023,25997.0,26131.0,25505.0,25505.0,-500.0,-1.72,7432700
15/06/2023,25684.0,26265.0,25684.0,25952.0,300.0,1.05,9803600
14/06/2023,25460.0,26131.0,25460.0,25684.0,400.0,1.41,17453300
13/06/2023,25371.0,25460.0,25236.0,25326.0,-100.0,-0.35,7103200
12/06/2023,25415.0,25460.0,24923.0,25415.0,50.0,0.18,10534400
09/06/2023,25550.0,25639.0,25147.0,25371.0,-200.0,-0.7,9112800
08/06/2023,25863.0,25952.0,25550.0,25550.0,-350.0,-1.21,6765700
07/06/2023,25818.0,26131.0,25729.0,25863.0,200.0,0.7,7966700
06/06/2023,25818.0,25952.0,25594.0,25684.0,-50.0,-0.17,8906600
05/06/2023,25863.0,25997.0,25639.0,25729.0,100.0,0.35,5065800
02/06/2023,25102.0,25729.0,25057.0,25639.0,700.0,2.5,14681900
01/06/2023,25057.0,25147.0,24923.0,25013.0,-50.0,-0.18,2515200
31/05/2023,25102.0,25102.0,24878.0,25057.0,-50.0,-0.18,8564985
30/05/2023,25147.0,25192.0,24968.0,25102.0,50.0,0.18,3048100
29/05/2023,24878.0,25192.0,24878.0,25057.0,200.0,0.72,4860900
26/05/2023,24699.0,24878.0,24610.0,24878.0,200.0,0.72,3381900
25/05/2023,24744.0,24878.0,24655.0,24699.0,-150.0,-0.54,3099700
24/05/2023,25057.0,25057.0,24699.0,24834.0,-150.0,-0.54,3921700
23/05/2023,25147.0,25147.0,24789.0,24968.0,-50.0,-0.18,4048500
22/05/2023,25057.0,25236.0,25013.0,25013.0,-50.0,-0.18,3167100
19/05/2023,24968.0,25236.0,24744.0,25057.0,250.0,0.9,2085300
18/05/2023,24789.0,24968.0,24610.0,24834.0,250.0,0.91,4714700
17/05/2023,25057.0,25147.0,24610.0,24610.0,-450.0,-1.61,5272300
16/05/2023,25236.0,25281.0,25013.0,25013.0,-150.0,-0.53,3107900
15/05/2023,25505.0,25639.0,25147.0,25147.0,-300.0,-1.06,6862500
12/05/2023,25371.0,25415.0,25192.0,25415.0,50.0,0.18,3915800
11/05/2023,25415.0,25460.0,25281.0,25371.0,100.0,0.35,3048300
10/05/2023,25102.0,25281.0,25013.0,25281.0,250.0,0.89,5574200
09/05/2023,25102.0,25281.0,25057.0,25057.0,100.0,0.36,2939401
08/05/2023,25057.0,25102.0,24923.0,24968.0,50.0,0.18,3731900
05/05/2023,25281.0,25326.0,24878.0,24923.0,-400.0,-1.42,4340400
04/05/2023,25594.0,25594.0,25236.0,25281.0,-600.0,-2.08,2874901
28/04/2023,25505.0,25818.0,25505.0,25818.0,500.0,1.76,4415900
27/04/2023,25415.0,25684.0,25371.0,25371.0,-50.0,-0.18,2008300
26/04/2023,25505.0,25773.0,25013.0,25415.0,-100.0,-0.35,3821400
25/04/2023,25952.0,25952.0,25505.0,25505.0,-400.0,-1.38,1310600
24/04/2023,25550.0,26131.0,25236.0,25863.0,300.0,1.05,2792900
21/04/2023,25505.0,25729.0,25505.0,25594.0,-150.0,-0.52,958500
20/04/2023,25639.0,25729.0,25415.0,25729.0,50.0,0.17,1358400
19/04/2023,25997.0,26086.0,25639.0,25684.0,-400.0,-1.37,3718400
18/04/2023,26131.0,26221.0,25952.0,26042.0,-100.0,-0.34,1207200
17/04/2023,26042.0,26221.0,25773.0,26131.0,100.0,0.34,1388300
14/04/2023,26355.0,26400.0,26042.0,26042.0,-300.0,-1.02,1542400
13/04/2023,26310.0,26400.0,26042.0,26310.0,-100.0,-0.34,1465900
12/04/2023,26579.0,26579.0,26310.0,26400.0,-100.0,-0.34,4422800
11/04/2023,26355.0,26489.0,26131.0,26489.0,250.0,0.85,1230200
10/04/2023,26400.0,26579.0,26221.0,26265.0,-150.0,-0.51,1899500
07/04/2023,26400.0,26444.0,26221.0,26400.0,-50.0,-0.17,1611600
06/04/2023,26847.0,26847.0,26444.0,26444.0,-450.0,-1.5,1980300
05/04/2023,26534.0,26937.0,26265.0,26847.0,350.0,1.18,3508900
04/04/2023,26802.0,26802.0,26444.0,26534.0,-300.0,-1.0,2270100
03/04/2023,26400.0,26892.0,26310.0,26802.0,750.0,2.57,3802300
31/03/2023,25863.0,26131.0,25684.0,26131.0,200.0,0.69,2331800
30/03/2023,26042.0,26131.0,25773.0,25952.0,0.0,0.0,1516300
29/03/2023,25773.0,25997.0,25773.0,25952.0,100.0,0.35,1729300
28/03/2023,25729.0,25952.0,25729.0,25863.0,150.0,0.52,2114500
27/03/2023,25505.0,25863.0,25326.0,25729.0,250.0,0.88,1392700
24/03/2023,25684.0,25818.0,25326.0,25505.0,-200.0,-0.7,2659100
23/03/2023,25236.0,25684.0,25147.0,25684.0,200.0,0.7,2956100
22/03/2023,25460.0,25684.0,25236.0,25505.0,200.0,0.71,1499500
21/03/2023,25594.0,25594.0,25057.0,25326.0,300.0,1.07,1056300
20/03/2023,25908.0,25908.0,25057.0,25057.0,-1000.0,-3.45,1731400
17/03/2023,25997.0,26221.0,25773.0,25952.0,50.0,0.17,1136900
16/03/2023,25952.0,26131.0,25505.0,25908.0,-550.0,-1.86,2230600
15/03/2023,26221.0,26489.0,25997.0,26400.0,500.0,1.72,2836300
14/03/2023,26176.0,26176.0,25371.0,25952.0,-300.0,-1.02,2223800
13/03/2023,25639.0,26310.0,25594.0,26221.0,100.0,0.34,1859400
10/03/2023,26176.0,26176.0,25684.0,26131.0,-200.0,-0.68,1704000
09/03/2023,26310.0,26579.0,26176.0,26310.0,0.0,0.0,2763600
08/03/2023,25505.0,26400.0,25460.0,26310.0,400.0,1.38,4416500
07/03/2023,25371.0,25952.0,25371.0,25952.0,650.0,2.29,3151600
06/03/2023,24923.0,25729.0,24923.0,25371.0,550.0,1.98,3193600
03/03/2023,25057.0,25057.0,24565.0,24878.0,0.0,0.0,1868100
02/03/2023,25326.0,25371.0,24834.0,24878.0,-450.0,-1.59,1829900
01/03/2023,24476.0,25281.0,24252.0,25281.0,850.0,3.1,2258600
28/02/2023,24878.0,25057.0,24520.0,24520.0,-150.0,-0.54,1305600
27/02/2023,25236.0,25236.0,24565.0,24655.0,-700.0,-2.48,1798800
24/02/2023,25863.0,25863.0,25281.0,25281.0,-750.0,-2.59,2218200
23/02/2023,25505.0,25952.0,25326.0,25952.0,100.0,0.35,4133200
22/02/2023,26489.0,26579.0,25863.0,25863.0,-950.0,-3.18,4014800
21/02/2023,27205.0,27295.0,26713.0,26713.0,-600.0,-1.97,3005300
20/02/2023,26713.0,27250.0,26579.0,27250.0,800.0,2.7,4643900
17/02/2023,26579.0,26758.0,26310.0,26534.0,-50.0,-0.17,2537100
16/02/2023,25997.0,26802.0,25908.0,26579.0,800.0,2.77,3021100
15/02/2023,25684.0,26265.0,25594.0,25863.0,200.0,0.7,1473700
14/02/2023,26221.0,26310.0,25684.0,25684.0,-450.0,-1.54,1752200
13/02/2023,25818.0,26221.0,25773.0,26086.0,50.0,0.17,2183600
10/02/2023,26310.0,26668.0,26042.0,26042.0,-300.0,-1.02,2173300
09/02/2023,26758.0,27026.0,26310.0,26310.0,-500.0,-1.67,2771300
08/02/2023,26176.0,27026.0,26131.0,26758.0,700.0,2.4,3228400
07/02/2023,26668.0,27026.0,26086.0,26131.0,-700.0,-2.34,3304700
06/02/2023,25773.0,26758.0,25550.0,26758.0,850.0,2.93,2700000
03/02/2023,26131.0,26310.0,25997.0,25997.0,-150.0,-0.51,3667300
02/02/2023,25952.0,26355.0,25684.0,26131.0,200.0,0.69,3365700
01/02/2023,27295.0,27429.0,25505.0,25952.0,-1500.0,-4.92,4562000
31/01/2023,26579.0,27295.0,26400.0,27295.0,750.0,2.52,3448000
30/01/2023,26847.0,26981.0,26579.0,26623.0,-600.0,-1.98,3938500
27/01/2023,27832.0,27966.0,27026.0,27160.0,-750.0,-2.41,3426200
19/01/2023,27474.0,27832.0,26981.0,27832.0,350.0,1.14,5157400
18/01/2023,27384.0,27608.0,27205.0,27518.0,150.0,0.49,3324700
17/01/2023,26937.0,27429.0,26937.0,27384.0,600.0,2.0,3475900
16/01/2023,26042.0,26847.0,25863.0,26847.0,900.0,3.09,5564391
13/01/2023,26042.0,26131.0,25415.0,26042.0,200.0,0.69,2974400
12/01/2023,26042.0,26131.0,25729.0,25863.0,-200.0,-0.69,3029500
11/01/2023,25594.0,26086.0,25594.0,26042.0,550.0,1.93,3475200
10/01/2023,26131.0,26131.0,25550.0,25550.0,-550.0,-1.89,3125300
09/01/2023,25684.0,26042.0,25684.0,26042.0,500.0,1.75,4251600
06/01/2023,25505.0,26176.0,25102.0,25594.0,100.0,0.35,6855200
05/01/2023,25505.0,25729.0,25281.0,25505.0,0.0,0.0,2113300
04/01/2023,25057.0,25863.0,24968.0,25505.0,500.0,1.79,5903700
03/01/2023,24476.0,25057.0,24386.0,25057.0,750.0,2.75,3477200
30/12/2022,24162.0,24476.0,23939.0,24386.0,250.0,0.93,1394100
29/12/2022,24252.0,24610.0,24073.0,24162.0,-89.0,-0.37,1838100
28/12/2022,23804.0,24341.0,23536.0,24297.0,492.0,2.07,1890200
27/12/2022,23357.0,23939.0,23267.0,23804.0,447.0,1.92,3610900
26/12/2022,24744.0,24789.0,23267.0,23312.0,-1432.0,-5.79,3558900
23/12/2022,24610.0,25013.0,24431.0,24744.0,134.0,0.55,3027900
22/12/2022,24610.0,25192.0,24610.0,24699.0,89.0,0.36,3383200
21/12/2022,25057.0,25057.0,24162.0,24610.0,-447.0,-1.79,3061700
20/12/2022,24655.0,25057.0,23804.0,25057.0,403.0,1.63,6698800
19/12/2022,25057.0,25505.0,24655.0,24655.0,-403.0,-1.61,5466900
16/12/2022,24834.0,25281.0,24834.0,25102.0,268.0,1.08,3340100
15/12/2022,24968.0,25281.0,24968.0,25281.0,313.0,1.25,3529300
14/12/2022,25415.0,25460.0,24923.0,24968.0,-447.0,-1.76,2580100
13/12/2022,24431.0,25236.0,24252.0,25192.0,761.0,3.11,3912200
12/12/2022,25057.0,25236.0,24565.0,24565.0,-492.0,-1.96,3993100
09/12/2022,24878.0,25102.0,24207.0,25102.0,224.0,0.9,5287800
08/12/2022,24699.0,25863.0,24520.0,24878.0,179.0,0.72,5342700
